,all_time_quantity_sold,product_id,seller_id,category_id,brand_id
807,1074,67619329,27572,28906,18991
808,726,74561661,154163,4294,27464
809,212,9979633,73012,28920,111461
810,288,110055062,73012,5350,111461
811,3469,53704413,65686,1846,111461
812,884,44012580,25203,1846,18802
813,258,44012841,25203,2679,18802
814,101,136981085,49929,1828,927055
815,408,15215426,73012,28900,111461
816,2727,138481685,1,6255,19246
817,143,187392403,25203,28840,18802
818,321,74311543,154163,4293,27464
819,957,10001369,25203,2679,18802
820,2244,38323087,25203,28842,21862
821,321,74311543,154163,4293,27464
822,957,10001369,25203,2679,18802
823,2244,38323087,25203,28842,21862
824,1120,26314426,73012,4642,111461
825,9979,134561311,783,1828,18845
826,2638,8608925,65686,28944,111461
827,490,46634155,73012,4642,111461
828,297,173164642,73012,4642,195495
829,255,217317583,25203,5350,110682
830,353,171869909,73012,4642,195495
831,142,216462048,25203,5350,110682
832,726,21089128,154163,4294,27464
833,4325,74975883,154163,4293,27464
834,2917,54439144,154163,1846,27464
835,2312,52373199,65686,28944,111461
836,1696,160440903,65836,1828,19073
837,378,25319983,49929,1828,18845
838,703,24255305,64160,1846,111461
839,389,174029994,65836,1828,19073
840,2978,53254176,65686,1846,111461
841,2725,124742926,1,2458,17827
842,1630,134641513,49929,1828,18845
843,935,416978,154163,4294,27464
844,2221,419322,1,1846,18806
845,7,12477248,329374,4642,111461
846,976,74573141,154163,4293,27464
847,2422,17967481,129537,4343,25422
848,2137,76030024,154163,1846,27464
849,249,65107101,25203,28840,18802
850,1398,806744,45,1828,111460
851,184,416911,154163,4294,27464
852,352,73312665,25203,28840,18845
853,383,68600962,95215,5350,505907
854,1516,97346988,1,1846,25422
855,848,53181542,65686,28944,111461
856,87,709035,217686,4454,112149
857,1019,32246331,65686,28944,111461
858,1074,67619329,27572,28906,18991
859,726,74561661,154163,4294,27464
860,212,9979633,73012,28920,111461
861,288,110055062,73012,5350,111461
862,3469,53704413,65686,1846,111461
863,884,44012580,25203,1846,18802
864,258,44012841,25203,2679,18802
865,101,136981085,49929,1828,927055
866,408,15215426,73012,28900,111461
867,2727,138481685,1,6255,19246
868,143,187392403,25203,28840,18802
869,321,74311543,154163,4293,27464
870,957,10001369,25203,2679,18802
871,2244,38323087,25203,28842,21862
872,1120,26314426,73012,4642,111461
873,9979,134561311,783,1828,18845
874,2638,8608925,65686,28944,111461
875,490,46634155,73012,4642,111461
876,297,173164642,73012,4642,195495
877,255,217317583,25203,5350,110682
878,353,171869909,73012,4642,195495
879,142,216462048,25203,5350,110682
880,726,21089128,154163,4294,27464
881,4325,74975883,154163,4293,27464
882,2917,54439144,154163,1846,27464
883,2312,52373199,65686,28944,111461
884,1696,160440903,65836,1828,19073
885,378,25319983,49929,1828,18845
886,703,24255305,64160,1846,111461
887,389,174029994,65836,1828,19073
888,2978,53254176,65686,1846,111461
889,2725,124742926,1,2458,17827
890,1630,134641513,49929,1828,18845
891,935,416978,154163,4294,27464
892,2221,419322,1,1846,18806
893,7,12477248,329374,4642,111461
894,976,74573141,154163,4293,27464
895,2422,17967481,129537,4343,25422
896,2137,76030024,154163,1846,27464
897,249,65107101,25203,28840,18802
898,1398,806744,45,1828,111460
899,184,416911,154163,4294,27464
900,352,73312665,25203,28840,18845
901,383,68600962,95215,5350,505907
902,1516,97346988,1,1846,25422
903,848,53181542,65686,28944,111461
904,87,709035,217686,4454,112149
905,1019,32246331,65686,28944,111461
906,1074,67619329,27572,28906,18991
907,726,74561661,154163,4294,27464
908,212,9979633,73012,28920,111461
909,288,110055062,73012,5350,111461
910,3469,53704413,65686,1846,111461
911,884,44012580,25203,1846,18802
912,258,44012841,25203,2679,18802
913,101,136981085,49929,1828,927055
914,408,15215426,73012,28900,111461
915,2727,138481685,1,6255,19246
916,143,187392403,25203,28840,18802
917,321,74311543,154163,4293,27464
918,957,10001369,25203,2679,18802
919,2244,38323087,25203,28842,21862
920,1120,26314426,73012,4642,111461
921,9979,134561311,783,1828,18845
922,2638,8608925,65686,28944,111461
923,490,46634155,73012,4642,111461
924,297,173164642,73012,4642,195495
925,255,217317583,25203,5350,110682
926,353,171869909,73012,4642,195495
927,142,216462048,25203,5350,110682
928,726,21089128,154163,4294,27464
929,4325,74975883,154163,4293,27464
930,2917,54439144,154163,1846,27464
931,2312,52373199,65686,28944,111461
932,1696,160440903,65836,1828,19073
933,378,25319983,49929,1828,18845
934,703,24255305,64160,1846,111461
935,389,174029994,65836,1828,19073
936,2978,53254176,65686,1846,111461
937,2725,124742926,1,2458,17827
938,1630,134641513,49929,1828,18845
939,935,416978,154163,4294,27464
940,2221,419322,1,1846,18806
941,1630,134641513,49929,1828,18845
942,935,416978,154163,4294,27464
943,2221,419322,1,1846,18806
944,7,12477248,329374,4642,111461
945,976,74573141,154163,4293,27464
946,2422,17967481,129537,4343,25422
947,2137,76030024,154163,1846,27464
948,249,65107101,25203,28840,18802
949,1398,806744,45,1828,111460
950,184,416911,154163,4294,27464
951,352,73312665,25203,28840,18845
952,383,68600962,95215,5350,505907
953,1516,97346988,1,1846,25422
954,848,53181542,65686,28944,111461
955,87,709035,217686,4454,112149
956,1019,32246331,65686,28944,111461
957,1074,67619329,27572,28906,18991
958,726,74561661,154163,4294,27464
959,212,9979633,73012,28920,111461
960,288,110055062,73012,5350,111461
961,3469,53704413,65686,1846,111461
962,884,44012580,25203,1846,18802
963,258,44012841,25203,2679,18802
964,101,136981085,49929,1828,927055
965,408,15215426,73012,28900,111461
966,2727,138481685,1,6255,19246
967,143,187392403,25203,28840,18802
968,321,74311543,154163,4293,27464
969,957,10001369,25203,2679,18802
970,2244,38323087,25203,28842,21862
971,1120,26314426,73012,4642,111461
972,9979,134561311,783,1828,18845
973,2638,8608925,65686,28944,111461
974,490,46634155,73012,4642,111461
975,297,173164642,73012,4642,195495
976,255,217317583,25203,5350,110682
977,353,171869909,73012,4642,195495
978,142,216462048,25203,5350,110682
979,726,21089128,154163,4294,27464
980,4325,74975883,154163,4293,27464
981,2917,54439144,154163,1846,27464
982,2312,52373199,65686,28944,111461
983,1696,160440903,65836,1828,19073
984,378,25319983,49929,1828,18845
985,703,24255305,64160,1846,111461
986,389,174029994,65836,1828,19073
987,2978,53254176,65686,1846,111461
988,2725,124742926,1,2458,17827
989,1630,134641513,49929,1828,18845
990,935,416978,154163,4294,27464
991,2221,419322,1,1846,18806
992,7,12477248,329374,4642,111461
993,976,74573141,154163,4293,27464
994,2422,17967481,129537,4343,25422
995,2137,76030024,154163,1846,27464
996,249,65107101,25203,28840,18802
997,1398,806744,45,1828,111460
998,184,416911,154163,4294,27464
999,352,73312665,25203,28840,18845
1000,383,68600962,95215,5350,505907
1001,1516,97346988,1,1846,25422
1002,848,53181542,65686,28944,111461
1003,87,709035,217686,4454,112149
1004,1019,32246331,65686,28944,111461
1005,1074,67619329,27572,28906,18991
1006,726,74561661,154163,4294,27464
1007,212,9979633,73012,28920,111461
1008,288,110055062,73012,5350,111461
1009,3469,53704413,65686,1846,111461
1010,884,44012580,25203,1846,18802
1011,258,44012841,25203,2679,18802
1012,101,136981085,49929,1828,927055
1013,408,15215426,73012,28900,111461
1014,2727,138481685,1,6255,19246
1015,143,187392403,25203,28840,18802
1016,321,74311543,154163,4293,27464
1017,957,10001369,25203,2679,18802
1018,2244,38323087,25203,28842,21862
1019,1120,26314426,73012,4642,111461
1020,9979,134561311,783,1828,18845
1021,2638,8608925,65686,28944,111461
1022,490,46634155,73012,4642,111461
1023,297,173164642,73012,4642,195495
1024,255,217317583,25203,5350,110682
1025,353,171869909,73012,4642,195495
1026,142,216462048,25203,5350,110682
1027,726,21089128,154163,4294,27464
1028,4325,74975883,154163,4293,27464
1029,2917,54439144,154163,1846,27464
1030,2312,52373199,65686,28944,111461
1031,1696,160440903,65836,1828,19073
1032,378,25319983,49929,1828,18845
1033,703,24255305,64160,1846,111461
1034,389,174029994,65836,1828,19073
1035,2978,53254176,65686,1846,111461
1036,2725,124742926,1,2458,17827
1037,1630,134641513,49929,1828,18845
1038,935,416978,154163,4294,27464
1039,2221,419322,1,1846,18806
1040,7,12477248,329374,4642,111461
1041,976,74573141,154163,4293,27464
1042,2422,17967481,129537,4343,25422
1043,2137,76030024,154163,1846,27464
1044,249,65107101,25203,28840,18802
1045,1398,806744,45,1828,111460
1046,184,416911,154163,4294,27464
1047,352,73312665,25203,28840,18845
1048,383,68600962,95215,5350,505907
1049,1516,97346988,1,1846,25422
1050,848,53181542,65686,28944,111461
1051,87,709035,217686,4454,112149
1052,1019,32246331,65686,28944,111461
1053,1074,67619329,27572,28906,18991
1054,726,74561661,154163,4294,27464
1055,212,9979633,73012,28920,111461
1056,288,110055062,73012,5350,111461
1057,3469,53704413,65686,1846,111461
1058,884,44012580,25203,1846,18802
1059,258,44012841,25203,2679,18802
1060,101,136981085,49929,1828,927055
1061,87,709035,217686,4454,112149
1062,1019,32246331,65686,28944,111461
1063,1074,67619329,27572,28906,18991
1064,726,74561661,154163,4294,27464
1065,212,9979633,73012,28920,111461
1066,288,110055062,73012,5350,111461
1067,3469,53704413,65686,1846,111461
1068,884,44012580,25203,1846,18802
1069,258,44012841,25203,2679,18802
1070,101,136981085,49929,1828,927055
1071,408,15215426,73012,28900,111461
1072,2727,138481685,1,6255,19246
1073,143,187392403,25203,28840,18802
1074,321,74311543,154163,4293,27464
1075,957,10001369,25203,2679,18802
1076,2244,38323087,25203,28842,21862
1077,1120,26314426,73012,4642,111461
1078,9979,134561311,783,1828,18845
1079,2638,8608925,65686,28944,111461
1080,490,46634155,73012,4642,111461
1081,297,173164642,73012,4642,195495
1082,255,217317583,25203,5350,110682
1083,353,171869909,73012,4642,195495
1084,142,216462048,25203,5350,110682
1085,726,21089128,154163,4294,27464
1086,4325,74975883,154163,4293,27464
1087,2917,54439144,154163,1846,27464
1088,2312,52373199,65686,28944,111461
1089,1696,160440903,65836,1828,19073
1090,378,25319983,49929,1828,18845
1091,703,24255305,64160,1846,111461
1092,389,174029994,65836,1828,19073
1093,2978,53254176,65686,1846,111461
1094,2725,124742926,1,2458,17827
1095,1630,134641513,49929,1828,18845
1096,935,416978,154163,4294,27464
1097,2221,419322,1,1846,18806
1098,7,12477248,329374,4642,111461
1099,976,74573141,154163,4293,27464
1100,2422,17967481,129537,4343,25422
1101,2137,76030024,154163,1846,27464
1102,249,65107101,25203,28840,18802
1103,1398,806744,45,1828,111460
1104,184,416911,154163,4294,27464
1105,352,73312665,25203,28840,18845
1106,383,68600962,95215,5350,505907
1107,1516,97346988,1,1846,25422
1108,848,53181542,65686,28944,111461
1109,87,709035,217686,4454,112149
1110,1019,32246331,65686,28944,111461
1111,1074,67619329,27572,28906,18991
1112,726,74561661,154163,4294,27464
1113,212,9979633,73012,28920,111461
1114,288,110055062,73012,5350,111461
1115,3469,53704413,65686,1846,111461
1116,884,44012580,25203,1846,18802
1117,258,44012841,25203,2679,18802
1118,101,136981085,49929,1828,927055
1119,408,15215426,73012,28900,111461
1120,2727,138481685,1,6255,19246
1121,143,187392403,25203,28840,18802
1122,321,74311543,154163,4293,27464
1123,957,10001369,25203,2679,18802
1124,2244,38323087,25203,28842,21862
1125,1120,26314426,73012,4642,111461
1126,9979,134561311,783,1828,18845
1127,2638,8608925,65686,28944,111461
1128,490,46634155,73012,4642,111461
1129,297,173164642,73012,4642,195495
1130,255,217317583,25203,5350,110682
1131,353,171869909,73012,4642,195495
1132,142,216462048,25203,5350,110682
1133,726,21089128,154163,4294,27464
1134,4325,74975883,154163,4293,27464
1135,2917,54439144,154163,1846,27464
1136,2312,52373199,65686,28944,111461
1137,1696,160440903,65836,1828,19073
1138,378,25319983,49929,1828,18845
1139,703,24255305,64160,1846,111461
1140,389,174029994,65836,1828,19073
1141,2978,53254176,65686,1846,111461
1142,2725,124742926,1,2458,17827
1143,1630,134641513,49929,1828,18845
1144,935,416978,154163,4294,27464
1145,2221,419322,1,1846,18806
1146,7,12477248,329374,4642,111461
1147,976,74573141,154163,4293,27464
1148,2422,17967481,129537,4343,25422
1149,2137,76030024,154163,1846,27464
1150,249,65107101,25203,28840,18802
1151,1398,806744,45,1828,111460
1152,184,416911,154163,4294,27464
1153,352,73312665,25203,28840,18845
1154,383,68600962,95215,5350,505907
1155,1516,97346988,1,1846,25422
1156,848,53181542,65686,28944,111461
1157,87,709035,217686,4454,112149
1158,1019,32246331,65686,28944,111461
1159,1074,67619329,27572,28906,18991
1160,726,74561661,154163,4294,27464
1161,212,9979633,73012,28920,111461
1162,288,110055062,73012,5350,111461
1163,3469,53704413,65686,1846,111461
1164,884,44012580,25203,1846,18802
1165,258,44012841,25203,2679,18802
1166,101,136981085,49929,1828,927055
1167,408,15215426,73012,28900,111461
1168,2727,138481685,1,6255,19246
1169,143,187392403,25203,28840,18802
1170,321,74311543,154163,4293,27464
1171,957,10001369,25203,2679,18802
1172,2244,38323087,25203,28842,21862
1173,1120,26314426,73012,4642,111461
1174,9979,134561311,783,1828,18845
1175,2638,8608925,65686,28944,111461
1176,490,46634155,73012,4642,111461
1177,297,173164642,73012,4642,195495
1178,255,217317583,25203,5350,110682
1179,353,171869909,73012,4642,195495
1180,142,216462048,25203,5350,110682
1181,490,46634155,73012,4642,111461
1182,297,173164642,73012,4642,195495
1183,255,217317583,25203,5350,110682
1184,353,171869909,73012,4642,195495
1185,142,216462048,25203,5350,110682
1186,726,21089128,154163,4294,27464
1187,4325,74975883,154163,4293,27464
1188,2917,54439144,154163,1846,27464
1189,2312,52373199,65686,28944,111461
1190,1696,160440903,65836,1828,19073
1191,378,25319983,49929,1828,18845
1192,703,24255305,64160,1846,111461
1193,389,174029994,65836,1828,19073
1194,2978,53254176,65686,1846,111461
1195,2725,124742926,1,2458,17827
1196,1630,134641513,49929,1828,18845
1197,935,416978,154163,4294,27464
1198,2221,419322,1,1846,18806
1199,7,12477248,329374,4642,111461
1200,976,74573141,154163,4293,27464
1201,2422,17967481,129537,4343,25422
1202,2137,76030024,154163,1846,27464
1203,249,65107101,25203,28840,18802
1204,1398,806744,45,1828,111460
1205,184,416911,154163,4294,27464
1206,352,73312665,25203,28840,18845
1207,383,68600962,95215,5350,505907
1208,1516,97346988,1,1846,25422
1209,848,53181542,65686,28944,111461
1210,87,709035,217686,4454,112149
1211,1019,32246331,65686,28944,111461
1212,1074,67619329,27572,28906,18991
1213,726,74561661,154163,4294,27464
1214,212,9979633,73012,28920,111461
1215,288,110055062,73012,5350,111461
1216,3469,53704413,65686,1846,111461
1217,884,44012580,25203,1846,18802
1218,258,44012841,25203,2679,18802
1219,101,136981085,49929,1828,927055
1220,408,15215426,73012,28900,111461
1221,2727,138481685,1,6255,19246
1222,143,187392403,25203,28840,18802
1223,321,74311543,154163,4293,27464
1224,957,10001369,25203,2679,18802
1225,2244,38323087,25203,28842,21862
1226,1120,26314426,73012,4642,111461
1227,9979,134561311,783,1828,18845
1228,2638,8608925,65686,28944,111461
1229,490,46634155,73012,4642,111461
1230,297,173164642,73012,4642,195495
1231,255,217317583,25203,5350,110682
1232,353,171869909,73012,4642,195495
1233,142,216462048,25203,5350,110682
1234,726,21089128,154163,4294,27464
1235,4325,74975883,154163,4293,27464
1236,2917,54439144,154163,1846,27464
1237,2312,52373199,65686,28944,111461
1238,1696,160440903,65836,1828,19073
1239,378,25319983,49929,1828,18845
1240,703,24255305,64160,1846,111461
1241,389,174029994,65836,1828,19073
1242,2978,53254176,65686,1846,111461
1243,2725,124742926,1,2458,17827
1244,1630,134641513,49929,1828,18845
1245,935,416978,154163,4294,27464
1246,2221,419322,1,1846,18806
1247,7,12477248,329374,4642,111461
1248,976,74573141,154163,4293,27464
1249,2422,17967481,129537,4343,25422
1250,2137,76030024,154163,1846,27464
1251,249,65107101,25203,28840,18802
1252,1398,806744,45,1828,111460
1253,184,416911,154163,4294,27464
1254,352,73312665,25203,28840,18845
1255,383,68600962,95215,5350,505907
1256,1516,97346988,1,1846,25422
1257,848,53181542,65686,28944,111461
1258,87,709035,217686,4454,112149
1259,1019,32246331,65686,28944,111461
1260,1074,67619329,27572,28906,18991
1261,726,74561661,154163,4294,27464
1262,212,9979633,73012,28920,111461
1263,288,110055062,73012,5350,111461
1264,3469,53704413,65686,1846,111461
1265,884,44012580,25203,1846,18802
1266,258,44012841,25203,2679,18802
1267,101,136981085,49929,1828,927055
1268,408,15215426,73012,28900,111461
1269,2727,138481685,1,6255,19246
1270,143,187392403,25203,28840,18802
1271,321,74311543,154163,4293,27464
1272,957,10001369,25203,2679,18802
1273,2244,38323087,25203,28842,21862
1274,1120,26314426,73012,4642,111461
1275,9979,134561311,783,1828,18845
1276,2638,8608925,65686,28944,111461
1277,490,46634155,73012,4642,111461
1278,297,173164642,73012,4642,195495
1279,255,217317583,25203,5350,110682
1280,353,171869909,73012,4642,195495
1281,142,216462048,25203,5350,110682
1282,726,21089128,154163,4294,27464
1283,4325,74975883,154163,4293,27464
